"행정구역별(읍면동)",2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"읍부",256203,131052,125151,251290,128300,122990,4913,2752,2161,105531,104357,144,1030,107535,48228,46108,6244,4264,2691,3279
"면부",350394,181717,168677,341959,176831,165128,8435,4886,3549,152493,150561,265,1667,160192,111632,38759,3586,2784,3431,5734
"동부",913530,454948,458582,899870,447967,451903,13660,6981,6679,382997,379024,228,3745,359649,76537,261522,11147,5288,5155,7109
"춘천시",284753,140095,144658,278878,137000,141878,5875,3095,2780,115187,113550,95,1542,100791,27234,68965,1803,1431,1358,2064
"원주시",349319,174245,175074,344184,171454,172730,5135,2791,2344,143720,142352,112,1256,137734,30269,103631,1172,1209,1453,3150
"강릉시",216357,108707,107650,212865,106920,105945,3492,1787,1705,93078,92093,105,880,85780,29481,50175,2919,1470,1735,1868
"동해시",86780,44086,42694,85575,43365,42210,1205,721,484,36613,36214,23,376,38906,10461,24961,1657,1152,675,679
"태백시",42474,21366,21108,42106,21259,20847,368,107,261,18640,18536,20,84,20595,5965,11525,2553,145,407,377
"속초시",78643,39015,39628,77209,38163,39046,1434,852,582,34550,34213,19,318,36090,8544,24949,1497,483,617,962
"삼척시",67210,34827,32383,66197,34244,31953,1013,583,430,29615,29361,35,219,30699,13381,14268,1565,920,565,601
"홍천군",66634,34090,32544,65216,33291,31925,1418,799,619,28728,28356,46,326,29593,18753,8034,1521,629,656,894
"횡성군",44431,22615,21816,43422,22052,21370,1009,563,446,19162,18912,27,223,19741,14196,4361,375,465,344,765
"영월군",36332,18696,17636,35813,18483,17330,519,213,306,16730,16608,21,101,17171,11425,3908,658,792,388,569
"평창군",39657,20341,19316,39002,20051,18951,655,290,365,17963,17758,24,181,21396,12529,5398,1933,1053,483,723
"정선군",35255,18390,16865,34816,18256,16560,439,134,305,15707,15595,21,91,16994,10062,5605,379,494,454,540
"철원군",43520,22869,20651,42433,22217,20216,1087,652,435,17090,16770,21,299,16579,9258,4947,1001,921,452,835
"화천군",23425,12636,10789,23025,12443,10582,400,193,207,9826,9713,14,99,9795,5862,2977,478,242,236,424
"양구군",21780,11569,10211,21365,11413,9952,415,156,259,8612,8519,12,81,8211,4765,2696,324,174,252,317
"인제군",30133,16333,13800,29630,16071,13559,503,262,241,12459,12326,10,123,12152,7533,3354,531,331,403,404
"고성군",27144,14505,12639,25520,13321,12199,1624,1184,440,11292,11132,18,142,11559,8764,2193,109,121,372,500
"양양군",26280,13332,12948,25863,13095,12768,417,237,180,12049,11934,14,101,13590,7915,4442,502,304,427,450
"충청북도",1629343,832543,796800,1569560,795522,774038,59783,37021,22762,670865,654713,799,15353,625957,209753,369668,16203,20539,9794,18402
"읍부",349009,181615,167394,333325,171693,161632,15684,9922,5762,141413,137084,227,4102,136104,40015,82112,5227,6628,2122,4997
"면부",338833,179013,159820,316429,163126,153303,22404,15887,6517,148287,143573,343,4371,155756,107538,38364,2924,4832,2098,7024
"동부",941501,471915,469586,919806,460703,459103,21695,11212,10483,381165,374056,229,6880,334097,62200,249192,8052,9079,5574,6381
"충주시",216446,110758,105688,208759,105977,102782,7687,4781,2906,92220,90191,92,1937,92114,29980,52629,3028,4903,1574,1940
"제천시",136093,68500,67593,133782,67369,66413,2311,1131,1180,57908,57422,57,429,57548,20907,32464,1867,992,1318,1158
"청주시",850938,429372,421566,830095,417979,412116,20843,11393,9450,341101,334431,222,6448,292599,63292,213931,5119,6220,4037,8165
"상당구",173783,86676,87107,172165,85947,86218,1618,729,889,66640,66169,53,418,61993,16445,41446,1382,1788,932,956
"서원구",210273,104590,105683,205407,102101,103306,4866,2489,2377,85203,83743,52,1408,72227,14031,54620,1242,1195,1139,1576
"흥덕구",266301,135116,131185,258149,130585,127564,8152,4531,3621,108024,105115,55,2854,89843,17930,67613,1321,2058,921,3676
"청원구",200581,102990,97591,194374,99346,95028,6207,3644,2563,81234,79404,62,1768,68536,14886,50252,1174,1179,1045,1957
"보은군",32001,16139,15862,31293,15790,15503,708,349,359,14206,14044,23,139,15657,11795,2998,305,292,267,534
"옥천군",49117,24706,24411,48069,24080,23989,1048,626,422,20575,20331,31,213,21576,14012,5560,516,1080,408,713
"영동군",48004,24076,23928,46907,23445,23462,1097,631,466,21040,20749,74,217,21104,15198,3990,911,676,329,681
"진천군",87525,47307,40218,78467,41050,37417,9058,6257,2801,35362,32901,82,2379,36556,10681,20616,1651,3181,427,1357
"괴산군",38808,20265,18543,37290,19300,17990,1518,965,553,17267,17013,41,213,16836,14214,1557,275,475,315,732
"음성군",104823,58027,46796,90758,47851,42907,14065,10176,3889,42669,39538,143,2988,42864,16185,22923,1047,2179,530,2420
"단양군",28095,14146,13949,27781,14025,13756,314,121,193,12791,12719,18,54,13854,9408,2779,1028,313,326,362
"증평군",37493,19247,18246,36359,18656,17703,1134,591,543,15726,15374,16,336,15249,4081,10221,456,228,263,340
"충청남도",2188649,1124678,1063971,2084631,1061585,1023046,104018,63093,40925,892159,864102,1156,26901,850525,307197,467790,23186,41242,11110,33131
"읍부",509047,262579,246468,487871,249601,238270,21176,12978,8198,206777,201399,279,5099,207091,67038,114365,9091,13105,3492,6915
"면부",671818,352947,318871,621192,319076,302116,50626,33871,16755,279017,267585,592,10840,286577,193152,77177,4540,8600,3108,10697
"동부",1007784,509152,498632,975568,492908,482660,32216,16244,15972,406365,395118,285,10962,356857,47007,276248,9555,19537,4510,15519
"천안시",679743,348353,331390,649584,330692,318892,30159,17661,12498,273053,264383,305,8365,238264,33997,182037,6131,13331,2768,13659
"동남구",279153,142402,136751,265485,134436,131049,13668,7966,5702,112087,108123,150,3814,98376,19901,66670,3927,6442,1436,3205
"서북구",400590,205951,194639,384099,196256,187843,16491,9695,6796,160966,156260,155,4551,139888,14096,115367,2204,6889,1332,10454
"공주시",109877,54485,55392,106959,52984,53975,2918,1501,1417,45543,44816,77,650,45271,23830,18074,1335,1304,728,1392
"보령시",99320,51427,47893,95202,48314,46888,4118,3113,1005,42160,41410,54,696,43005,22697,16818,1615,1032,843,1306
"아산시",347032,182818,164214,318633,165184,153449,28399,17634,10765,131316,123229,198,7889,123673,24661,90957,1943,5095,1017,4027
"서산시",175204,91088,84116,168621,87440,81181,6583,3648,2935,72030,70024,68,1938,72837,23230,42033,2097,4662,815,1551
"논산시",122111,61167,60944,116166,58076,58090,5945,3091,2854,50560,49004,79,1477,48874,28050,17565,1234,1296,729,1665
"계룡시",41153,20531,20622,40839,20369,20470,314,162,152,15110,15028,10,72,16225,1437,14099,260,380,49,385
"당진시",169171,90358,78813,160567,84675,75892,8604,5683,2921,70240,67758,86,2396,63441,22898,33414,2279,4064,786,2280
"금산군",54442,27198,27244,51201,25584,25617,3241,1614,1627,23172,22450,46,676,23104,16070,4946,609,1101,378,1031
"부여군",65337,32446,32891,63440,31450,31990,1897,996,901,28303,27982,41,280,29614,22323,4978,915,897,501,786
"서천군",51826,26010,25816,49836,24562,25274,1990,1448,542,22945,22581,35,329,24917,18489,3699,1246,1048,435,690
"청양군",30783,15600,15183,29885,15162,14723,898,438,460,13571,13382,18,171,13995,11397,1650,295,477,176,486
"홍성군",102791,51530,51261,99198,49116,50082,3593,2414,1179,43075,42235,51,789,43617,20271,19686,823,2054,783,1665
"예산군",78963,40300,38663,75571,37989,37582,3392,2311,1081,33702,32933,61,708,35439,20642,10484,1393,2394,526,1194
"태안군",60896,31367,29529,58929,29988,28941,1967,1379,588,27379,26887,27,465,28249,17205,7350,1011,2107,576,1014
"전라북도",1807423,902704,904719,1763463,878627,884836,43960,24077,19883,749586,738307,716,10563,724524,281271,401005,16556,14999,10693,17145
"읍부",156875,78890,77985,151177,75787,75390,5698,3103,2595,63766,62458,99,1209,62877,30172,27530,2701,1373,1101,2193
"면부",363012,181958,181054,351206,174846,176360,11806,7112,4694,164621,162279,233,2109,177176,157277,14431,1910,1356,2202,6755
"동부",1287536,641856,645680,1261080,627994,633086,26456,13862,12594,521199,513570,384,7245,484471,93822,359044,11945,12270,7390,8197
"전주시",662086,327260,334826,651092,322025,329067,10994,5235,5759,264980,261378,165,3437,232631,41547,176302,4716,7102,2964,3226
"완산구",341123,166781,174342,336237,164451,171786,4886,2330,2556,138482,136857,89,1536,119541,20831,92412,2205,2576,1517,1701
"덕진구",320963,160479,160484,314855,157574,157281,6108,2905,3203,126498,124521,76,1901,113090,20716,83890,2511,4526,1447,1525
"군산시",270635,138144,132491,262499,132902,129597,8136,5242,2894,111064,108999,98,1967,113112,29119,76460,4306,1404,1823,2419
"익산시",290119,145682,144437,283074,142016,141058,7045,3666,3379,120166,118313,112,1741,116378,34988,73483,2453,3402,2052,2451
"정읍시",107348,53527,53821,103510,51189,52321,3838,2338,1500,46260,45455,66,739,46927,26241,18852,582,477,775,1571
"남원시",77690,38019,39671,76215,37371,38844,1475,648,827,33610,33242,34,334,33980,20530,12251,296,311,592,1011
"김제시",80422,40068,40354,77674,38236,39438,2748,1832,916,35023,34491,56,476,37759,24574,11474,1015,242,454,1269
"완주군",96212,49610,46602,91499,46859,44640,4713,2751,1962,38453,37510,67,876,37782,19470,17143,304,480,385,1323
"진안군",23013,11446,11567,22501,11245,11256,512,201,311,10460,10348,11,101,10724,9058,971,535,26,134,498
"무주군",22852,11323,11529,22522,11221,11301,330,102,228,10366,10296,16,54,10940,8946,1392,190,238,174,457
"장수군",21267,10544,10723,20740,10303,10437,527,241,286,9371,9248,12,111,9531,8086,804,334,133,174,358
"임실군",26144,13099,13045,25664,12893,12771,480,206,274,12093,11985,12,96,12843,10620,1723,175,193,132,401
"순창군",26642,12782,13860,26115,12579,13536,527,203,324,11586,11476,13,97,12943,10916,1403,295,159,170,387
"고창군",53260,26405,26855,51850,25664,26186,1410,741,669,23874,23540,27,307,25219,19632,3823,1005,384,375,853
"부안군",49733,24795,24938,48508,24124,24384,1225,671,554,22280,22026,27,227,23755,17544,4924,350,448,489,921
"전라남도",1787543,901813,885730,1739765,872070,867695,47778,29743,18035,751965,741026,904,10035,787816,401717,346990,15651,10787,12671,24484
"읍부",434488,219553,214935,419627,209944,209683,14861,9609,5252,177009,173081,307,3621,180666,84448,81663,6543,4315,3697,7257
"면부",572417,286705,285712,553321,274216,279105,19096,12489,6607,260916,256981,351,3584,288109,251602,30225,2072,1217,2993,8969
"동부",780638,395555,385083,766817,387910,378907,13821,7645,6176,314040,310964,246,2830,319041,65667,235102,7036,5255,5981,8258
"목포시",228876,114854,114022,224344,112269,112075,4532,2585,1947,93916,92846,81,989,91490,21405,65121,1506,1812,1646,3506
"여수시",270283,139231,131052,263850,134667,129183,6433,4564,1869,110825,109473,96,1256,112752,38168,69258,1235,1546,2545,1789
"순천시",270202,134542,135660,267315,133190,134125,2887,1352,1535,107128,106414,76,638,111831,32301,74653,1541,1532,1804,1915
"나주시",112101,55881,56220,108239,53686,54553,3862,2195,1667,47649,46928,74,647,53024,24423,27149,479,522,451,2777
"광양시",143656,74523,69133,141404,73488,67916,2252,1035,1217,56685,56134,49,502,60427,13743,41920,2981,826,957,1053
"담양군",43804,21950,21854,42345,21207,21138,1459,743,716,17974,17663,36,275,18299,15667,1854,191,272,315,895
"곡성군",27858,13690,14168,27151,13296,13855,707,394,313,12779,12630,24,125,13484,11595,1162,342,191,194,386
"구례군",23836,11471,12365,23499,11354,12145,337,117,220,10873,10786,14,73,11661,10026,1051,253,131,200,394
"고흥군",60332,29496,30836,58821,28509,30312,1511,987,524,29298,28933,30,335,33687,27886,3227,850,1267,457,777
"보성군",38339,18442,19897,37654,18157,19497,685,285,400,17839,17708,28,103,19491,16246,2447,497,115,186,556
"화순군",59671,28900,30771,58369,28290,30079,1302,610,692,25005,24708,41,256,27942,15336,11959,291,79,277,823
"장흥군",35494,17250,18244,34665,16827,17838,829,423,406,16497,16350,17,130,17596,13893,2532,727,156,288,577
"강진군",32805,15757,17048,32141,15462,16679,664,295,369,15059,14918,21,120,16843,13849,1790,552,353,299,539
"해남군",65175,32434,32741,63166,31217,31949,2009,1217,792,28928,28491,42,395,31247,24345,5709,449,207,537,981
"영암군",57476,30908,26568,51322,26362,24960,6154,4546,1608,24425,22747,50,1628,27037,15280,10482,592,391,292,995
"무안군",81789,41571,40218,79466,40205,39261,2323,1366,957,32529,32078,45,406,32404,18447,12737,477,309,434,2457
"함평군",30556,15229,15327,29573,14681,14892,983,548,435,13641,13434,29,178,14693,13256,889,232,104,212,601
"영광군",50004,25007,24997,48700,24240,24460,1304,767,537,21668,21345,44,279,23125,15599,5947,905,309,365,835
"장성군",42193,21369,20824,40650,20429,20221,1543,940,603,17365,17059,28,278,18754,13799,4136,499,58,262,695
"완도군",48366,25336,23030,45517,23033,22484,2849,2303,546,21536,20810,31,695,21446,17984,1997,615,344,506,913
"진도군",29295,15134,14161,27300,13481,13819,1995,1653,342,13597,13090,12,495,13965,12272,950,337,201,205,469
"신안군",35432,18838,16594,34274,18020,16254,1158,818,340,16749,16481,36,232,16618,16197,20,100,62,239,551
"경상북도",2668154,1352404,1315750,2586314,1301956,1284358,81840,50448,31392,1123145,1102934,1201,19010,1081216,456513,529133,30223,47074,18273,33216
"읍부",606582,310685,295897,581486,294514,286972,25096,16171,8925,247459,241575,288,5596,242365,94029,124947,6868,12261,4260,6951
"면부",651493,329594,321899,627307,312679,314628,24186,16915,7271,299018,294696,478,3844,320411,258019,47969,4989,5363,4071,13485
"동부",1410079,712125,697954,1377521,694763,682758,32558,17362,15196,576668,566663,435,9570,518440,104465,356217,18366,29450,9942,12780
"포항시",502064,254874,247190,493476,249770,243706,8588,5104,3484,204305,202492,136,1677,198062,46326,127997,8357,11403,3979,3573
"남구",233172,121579,111593,228741,118681,110060,4431,2898,1533,96157,95137,58,962,89247,23860,51430,4434,7576,1947,1760
"북구",268892,133295,135597,264735,131089,133646,4157,2206,1951,108148,107355,78,715,108815,22466,76567,3923,3827,2032,1813
"경주시",264314,134636,129678,246801,123616,123185,17513,11020,6493,113433,108194,121,5118,109332,45882,51692,3603,6206,1949,4530
"김천시",139902,70085,69817,136572,68190,68382,3330,1895,1435,58106,57408,115,583,60340,26399,30670,1279,1056,936,2400
"안동시",160344,79503,80841,158260,78505,79755,2084,998,1086,68783,68285,67,431,67940,31345,32470,1494,1316,1315,1849
"구미시",420319,217387,202932,413284,213409,199875,7035,3978,3057,166709,164752,135,1822,149882,25413,109851,3703,9166,1749,3577
"영주시",105235,52678,52557,103667,51897,51770,1568,781,787,44659,44303,47,309,42282,20936,17009,1643,1502,1192,1284
"영천시",100487,51762,48725,95795,48394,47401,4692,3368,1324,44131,43310,73,748,44453,23023,18714,934,1146,636,2054
"상주시",96641,47669,48972,95188,47013,48175,1453,656,797,42925,42579,55,291,43058,29400,11299,388,1216,755,1450
"문경시",68542,33614,34928,67511,33128,34383,1031,486,545,30329,30068,35,226,30233,19427,7322,1304,1416,764,984
"경산시",290088,146429,143659,274546,137109,137437,15542,9320,6222,116892,112324,95,4473,94957,22792,66993,947,3239,986,2726
"군위군",22206,11434,10772,21457,10888,10569,749,546,203,10680,10560,20,100,10940,9654,631,162,332,161,521
"의성군",49477,24114,25363,48566,23601,24965,911,513,398,23969,23767,37,165,26167,22547,2173,341,715,391,699
"청송군",23958,11929,12029,23634,11832,11802,324,97,227,11593,11512,14,67,12366,9877,1475,181,562,271,425
"영양군",16146,7832,8314,15839,7754,8085,307,78,229,7609,7539,8,62,8183,7092,359,146,481,105,192
"영덕군",35672,17342,18330,34264,16282,17982,1408,1060,348,17164,16918,25,221,18232,14705,1499,856,726,446,528
"청도군",41054,19891,21163,39491,19169,20322,1563,722,841,18798,18616,37,145,21688,18134,2243,362,668,281,726
"고령군",32191,16961,15230,29754,15038,14716,2437,1923,514,13873,13468,18,387,13709,8959,3867,183,478,222,890
"성주군",41314,21570,19744,39005,19857,19148,2309,1713,596,18299,17835,28,436,16926,14592,1360,295,345,334,1151
"칠곡군",118517,62074,56443,113115,58378,54737,5402,3696,1706,47475,46237,67,1171,42920,14347,24405,619,2845,704,1735
"예천군",53020,25971,27049,52264,25659,26605,756,312,444,23543,23382,17,144,27533,16363,9906,377,603,284,548
"봉화군",30308,15056,15252,29830,14890,14940,478,166,312,14092,13992,18,82,15187,12190,1596,793,420,188,416
"울진군",47651,24745,22906,45565,22951,22614,2086,1794,292,21632,21332,26,274,23776,14711,5420,2069,1126,450,649
"울릉군",8704,4848,3856,8430,4626,3804,274,222,52,4146,4061,7,78,3050,2399,182,187,107,175,309
"경상남도",3347209,1703892,1643317,3241301,1632680,1608621,105908,71212,34696,1347182,1321213,1186,24783,1266739,418312,767442,26476,37378,17131,43193
"읍부",509697,256954,252743,495865,248400,247465,13832,8554,5278,198799,195142,181,3476,194727,56456,124767,4866,5837,2801,5533
"면부",700689,358337,342352,663389,330065,333324,37300,28272,9028,304185,296735,521,6929,324263,227337,84205,4020,4158,4543,12529
"동부",2136823,1088601,1048222,2082047,1054215,1027832,54776,34386,20390,844198,829336,484,14378,747749,134519,558470,17590,27383,9787,25131
"진주시",354166,176860,177306,347014,172576,174438,7152,4284,2868,142418,140718,107,1593,124822,41562,77476,1172,2261,2351,2932
"통영시",129931,67013,62918,124592,62723,61869,5339,4290,1049,54379,53200,50,1129,52023,19309,29289,1242,1210,973,1726
"사천시",111110,57277,53833,106363,53648,52715,4747,3629,1118,46505,45589,72,844,46828,20550,22915,1520,823,1020,1402
"김해시",549331,282374,266957,522270,263300,258970,27061,19074,7987,208189,201314,152,6723,189429,27524,146593,1985,11666,1661,7099
"밀양시",103402,50463,52939,99277,48632,50645,4125,1831,2294,45869,44923,55,891,47781,27701,16880,1062,1257,881,1389
"거제시",251226,135173,116053,240640,127498,113142,10586,7675,2911,96257,93728,87,2442,98994,22758,68101,4006,2710,1419,2629
"양산시",347221,175280,171941,338292,169497,168795,8929,5783,3146,136676,134260,75,2341,130194,14904,110279,1063,2892,1056,3136
"창원시",1036862,528300,508562,1015638,515032,500606,21224,13268,7956,409391,403524,270,5597,354691,78122,253812,9856,8913,3988,15174
"의창구",256001,130662,125339,250901,127671,123230,5100,2991,2109,100905,99371,56,1478,79170,21153,52186,2038,2829,964,3211
"성산구",219951,114488,105463,214760,110853,103907,5191,3635,1556,82584,81246,55,1283,72444,5587,65951,536,56,314,5144
"마산합포구",177579,88712,88867,174434,86830,87604,3145,1882,1263,73987,73294,88,605,64292,21702,38663,1463,1239,1225,3624
"마산회원구",192446,96351,96095,189575,94740,94835,2871,1611,1260,75748,74963,36,749,63898,14538,43559,2568,2462,771,2187
"진해구",190885,98087,92798,185968,94938,91030,4917,3149,1768,76167,74650,35,1482,74887,15142,53453,3251,2327,714,1008
"의령군",26040,12736,13304,24990,12093,12897,1050,643,407,12360,12144,29,187,13278,11244,1243,280,364,147,483
"함안군",66611,34951,31660,61765,31041,30724,4846,3910,936,27491,26560,52,879,28069,15404,11149,548,529,439,1254
"창녕군",62370,31701,30669,58462,29034,29428,3908,2667,1241,27452,26590,49,813,27994,19450,5971,845,1372,356,1247
"고성군",50887,25867,25020,49059,24581,24478,1828,1286,542,22215,21824,41,350,23925,16959,5059,479,996,432,801
"남해군",42169,20688,21481,40990,19742,21248,1179,946,233,19563,19316,22,225,22676,19518,1971,258,412,517,439
"하동군",42583,21017,21566,41828,20699,21129,755,318,437,19560,19387,24,149,20359,16844,2450,393,312,360,725
"산청군",33579,16247,17332,32659,15815,16844,920,432,488,15565,15356,31,178,16781,14755,1308,229,137,352,693
"함양군",37384,18088,19296,36726,17728,18998,658,360,298,17296,17165,20,111,18633,14567,3122,154,455,335,647
"거창군",59888,29499,30389,59132,29129,30003,756,370,386,25684,25491,24,169,26961,17221,8101,583,579,477,756
"합천군",42449,20358,22091,41604,19912,21692,845,446,399,20312,20124,26,162,23301,19920,1723,801,490,367,661
"제주특별자치도",665048,336598,328450,637031,320102,316929,28017,16496,11521,261162,253716,237,7209,241788,94686,76495,29521,35372,5714,16246
"읍부",151015,78247,72768,140712,71403,69309,10303,6844,3459,59915,57707,84,2124,60958,40705,4964,8385,5258,1646,3242
"면부",35474,18405,17069,33342,16987,16355,2132,1418,714,15247,14715,21,511,15235,12349,506,942,1007,431,886
"동부",478559,239946,238613,462977,231712,231265,15582,8234,7348,186000,181294,132,4574,165595,41632,71025,20194,29107,3637,12118
"제주시",487688,246161,241527,468634,235226,233408,19054,10935,8119,189701,184488,164,5049,170431,60578,58244,18880,28829,3900,12516
"서귀포시",177360,90437,86923,168397,84876,83521,8963,5561,3402,71461,69228,73,2160,71357,34108,18251,10641,6543,1814,3730
